CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G006400.v2.1	0.995623156987744	0.694252270858789	28	24	0.0565685424949238
BraR500.01G006500.v2.1	1	1	0	0	0
BraR500.01G006600.v2.1	1	1	0	0	0
BraR500.01G006700.v2.1	0.407738416262565	0.261016042830168	24	0	1.55209938470447
BraR500.01G006800.v2.1	0.0830827417124373	0.0450961224564817	28	20	0.120208152801713
BraR500.01G006900.v2.1	0.365987687798768	0.232005181136376	20	16	4.58912300990069
BraR500.01G007000.v2.1	2.38156003020281e-05	2.4831859338185e-06	24	18	0.604576297914498
BraR500.01G007100.v2.1	0.0258232086029493	0.0121466485882042	28	20	2.72236110756821
BraR500.01G007200.v2.1	1.20709968534181e-06	4.3488647363569e-08	20	8	1142.86840616057
BraR500.01G007300.v2.1	1	1	20	16	0.120208152801713
BraR500.01G007400.v2.1	4.34475915531161e-06	2.63115830708722e-07	24	0	11.8334319831569
BraR500.01G007500.v2.1	0.00155972589194765	0.000455020208542469	28	20	1.4142135623731
BraR500.01G007600.v2.1	1	1	20	14	0.0459619407771256
BraR500.01G007700.v2.1	0.00335323565416456	0.00114878036104372	28	0	41.5920208693927
BraR500.01G007800.v2.1	0.113609747461963	0.0640997670680518	28	24	0.63286056916196
BraR500.01G007900.v2.1	5.88724349279601e-05	7.92482083060487e-06	24	16	5.361637168347
BraR500.01G008000.v2.1	0.00335323565416456	0.00114878036104372	28	16	19.1767359057792
BraR500.01G008100.v2.1	0.907441227847018	0.627168647305097	28	6	0.247487373415292
BraR500.01G008200.v2.1	0.824826369689181	0.565589866343298	28	16	0.350017856687341
BraR500.01G008300.v2.1	0.029797597045923	0.0142961614891508	20	4	16.8910132355937
BraR500.01G008400.v2.1	0.000254706766749406	5.03673445175109e-05	20	18	15.7066093771062
BraR500.01G008500.v2.1	0.00468233394921535	0.00170312932636501	24	0	5.53311056278474
BraR500.01G008600.v2.1	0.128573559654821	0.0735722329557629	20	18	2.11778480965371
BraR500.01G008700.v2.1	1	1	28	14	0.834386001800127
BraR500.01G008800.v2.1	1	1	20	0	0.228041936932662
BraR500.01G008900.v2.1	0.00335323565416456	0.00114878036104372	28	22	229.436705058552
BraR500.01G009000.v2.1	1	1	28	14	19.4595786182538
BraR500.01G009100.v2.1	0.00140629746611447	0.00040645873051084	20	14	4.03050865276332
BraR500.01G009200.v2.1	0.00468233394921535	0.00170312932636501	20	0	4.68811795926681
BraR500.01G009300.v2.1	2.1275717761754e-07	3.83791780952789e-09	28	0	70.7424979238081
BraR500.01G009400.v2.1	0.000516377225952004	0.000118341068103651	24	18	3.35698944368314
BraR500.01G009500.v2.1	0.530181251240385	0.348038186275711	0	0	0
BraR500.01G009600.v2.1	1	1	28	14	21.3970511987049
BraR500.01G009700.v2.1	0.43111631586721	0.277059845044699	20	0	0.0282842712474619
BraR500.01G009800.v2.1	0.0881240067504001	0.0483445259740327	20	18	5.87252181775428
BraR500.01G009900.v2.1	1	1	0	0	0
BraR500.01G010000.v2.1	0.00238126394605426	0.000765438497906782	28	16	5.28562318936944
BraR500.01G010100.v2.1	0.0076213104059805	0.00300743405247491	24	20	0.753068721963674
BraR500.01G010200.v2.1	0.000207624803736688	3.9179143000665e-05	28	6	12.2081985771857
BraR500.01G010300.v2.1	0.100098022326045	0.0557277486667021	28	6	0.127279220613579
BraR500.01G010400.v2.1	0.248522381532125	0.151564684262751	28	2	0.0353553390593274
BraR500.01G010500.v2.1	0.679307634656699	0.45756855176934	28	16	135.014968799759
BraR500.01G010600.v2.1	0.293314438021082	0.182253487498812	20	4	0.509116882454311
BraR500.01G010700.v2.1	0.00238126394605426	0.000765438497906782	28	0	20.8455079093794
BraR500.01G010800.v2.1	0.0020050356721242	0.000621859425254457	24	16	5.43411561341861
BraR500.01G010900.v2.1	7.12060071331181e-06	5.1505216750996e-07	24	18	128.693434175952
BraR500.01G011000.v2.1	1	1	0	0	0
BraR500.01G011100.v2.1	1	1	0	0	0
BraR500.01G011200.v2.1	0.311170856078874	0.194040551520648	28	20	0.0318198051533946
BraR500.01G011300.v2.1	1	1	0	0	0
BraR500.01G011400.v2.1	0.0122294628294296	0.00517807957248203	20	2	25.1447171389936
BraR500.01G011500.v2.1	1	1	0	0	0
BraR500.01G011600.v2.1	0.0076213104059805	0.00300743405247491	24	2	0.0424264068711929
BraR500.01G011700.v2.1	0.00168077129068972	0.000503581686574099	20	8	88.466129394249
BraR500.01G011800.v2.1	0.00262879375779749	0.000852310712054146	28	24	0.304055915910215
BraR500.01G011900.v2.1	1	0.932163610542857	28	24	0.0282842712474619
BraR500.01G012000.v2.1	0.113609747461963	0.0640997670680518	20	16	1.01646599795566
BraR500.01G012100.v2.1	5.1337888361711e-06	3.16216800550394e-07	28	6	8.1105147802097
BraR500.01G012200.v2.1	1	1	20	0	1.34880618511334
BraR500.01G012300.v2.1	0.00604187268308528	0.00227991739457219	28	24	0.454316106912357
BraR500.01G012400.v2.1	0.278279468891528	0.171659925531329	28	2	0.014142135623731
BraR500.01G012500.v2.1	1.58913270251261e-07	2.47718571397963e-09	24	18	8.9201520446683
BraR500.01G012600.v2.1	3.80645453881215e-05	4.48146286118709e-06	24	18	1.14197745161627
BraR500.01G012700.v2.1	1	1	28	10	5.80888220744749
BraR500.01G012800.v2.1	0.000169671246430028	3.03497239767716e-05	20	16	19.6434263813623
BraR500.01G012900.v2.1	1	1	0	0	0
BraR500.01G013000.v2.1	1	1	20	16	1.59452579157566
BraR500.01G013100.v2.1	0.233853017233826	0.142063004961657	28	24	2.17435335214863
BraR500.01G013200.v2.1	0.679307634656699	0.45756855176934	20	6	0.0424264068711929
