CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G007100.v2.1	0.0169344012359746	0.00723137994720809	28	16	3.44184225742552
BraR500.01G007200.v2.1	1.80424307285136e-06	1.13548659570823e-07	24	8	608.539631423049
BraR500.01G007300.v2.1	0.97943928715873	0.643003710791026	28	4	0.243951839509359
BraR500.01G007400.v2.1	0.0013662193025213	0.00041023512317692	20	6	4.18783991157733
BraR500.01G007500.v2.1	1	1	20	10	1.65639763492949
BraR500.01G007600.v2.1	1	0.974979100166533	0	0	0
BraR500.01G007700.v2.1	0.00148562767571511	0.000457162403431193	20	4	14.0572828099886
BraR500.01G007800.v2.1	0.00180780811733276	0.000573067088961223	28	24	8.62139942961698
BraR500.01G007900.v2.1	0.0131172307938661	0.00545985137639129	24	8	3.39411254969543
BraR500.01G008000.v2.1	0.000432634236491763	0.000108407224615985	24	12	7.23370237153838
BraR500.01G008100.v2.1	0.000536286605607037	0.000139230468134153	24	14	22.5284220486034
BraR500.01G008200.v2.1	0.0038437051900512	0.00136400503017759	20	0	0.212132034355964
BraR500.01G008300.v2.1	2.82939225324497e-07	9.43583480529385e-09	24	4	28.434531438464
BraR500.01G008400.v2.1	3.16549184805923e-06	2.41844504902127e-07	20	0	49.5929340985185
BraR500.01G008500.v2.1	2.07128477100213e-05	2.68925303508752e-06	28	0	12.5228610948138
BraR500.01G008600.v2.1	0.000912443815473074	0.000257174482843223	28	2	1.26041783746502
BraR500.01G008700.v2.1	3.40988330416358e-05	5.04146865818582e-06	24	10	0.848528137423857
BraR500.01G008800.v2.1	1	1	0	0	0
BraR500.01G008900.v2.1	0.159441206441025	0.0879603391487387	20	6	104.011871978635
BraR500.01G009000.v2.1	0.00660148591820924	0.00252010945211444	20	10	33.5981787080788
BraR500.01G009100.v2.1	1	0.974979100166533	0	0	0
BraR500.01G009200.v2.1	4.20268324290044e-06	3.48692851865416e-07	24	6	7.03571247280615
BraR500.01G009300.v2.1	0.000112787489221183	2.1944277670911e-05	24	2	56.766532393656
BraR500.01G009400.v2.1	0.0575985270542424	0.0284318238949443	28	18	1.25511453660612
BraR500.01G009500.v2.1	1	1	0	0	0
BraR500.01G009600.v2.1	0.000279880453513662	6.48559541099849e-05	20	10	19.4454364826301
BraR500.01G009700.v2.1	0.334327166103752	0.197753154615119	28	26	0.0353553390593274
BraR500.01G009800.v2.1	0.000141913222946137	2.89842726130358e-05	24	4	3.47366206257891
BraR500.01G009900.v2.1	1	0.794780241966099	0	0	0
BraR500.01G010000.v2.1	0.107378698179109	0.0568593551233155	28	20	3.22440692221066
