CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.03G186300.v2.1	1	1	0	0	0
BraR500.03G186400.v2.1	0.349586328083908	0.107911517054374	24	2	0.915703281636579
BraR500.03G186500.v2.1	1	1	24	10	0.263397275991988
BraR500.03G186600.v2.1	0.446545501388833	0.14889738832596	20	6	4.21435641587182
BraR500.03G186700.v2.1	0.0180048305789096	0.00147110032824319	24	2	0.289913780286484
BraR500.03G186800.v2.1	1	1	24	0	2.13899801308931
BraR500.03G186900.v2.1	0.00844718256492729	0.000440702154987869	20	8	9.02621806184628
BraR500.03G187000.v2.1	0.2705898403163	0.0770115598687027	20	10	17.1685526472094
BraR500.03G187100.v2.1	1	1	0	0	0
BraR500.03G187200.v2.1	1	1	0	0	0
BraR500.03G187300.v2.1	1	1	24	0	0.0601040764008566
BraR500.03G187400.v2.1	0.567557128440135	0.202439845868417	20	6	5.82655987697715
BraR500.03G187500.v2.1	1	1	20	10	3.3693638123539
BraR500.03G187600.v2.1	1	0.774095618667047	24	10	0.37476659402887
BraR500.03G187700.v2.1	1	1	20	10	0.0212132034355964
BraR500.03G187800.v2.1	1	1	0	0	0
BraR500.03G187900.v2.1	0.567557128440135	0.202439845868417	20	4	1.76953471991933
BraR500.03G188000.v2.1	1	1	20	6	1.83140656327316
BraR500.03G188100.v2.1	0.654994143904443	0.236953617810761	24	2	0.494974746830583
BraR500.03G188200.v2.1	0.207930436696025	0.0540510917653775	20	6	5.00985154470669
BraR500.03G188300.v2.1	0.567557128440135	0.202439845868417	20	4	10.7020611332584
BraR500.03G188400.v2.1	0.2705898403163	0.0770115598687027	20	6	4.68811795926681
BraR500.03G188500.v2.1	0.0256589619340239	0.00253860425288997	24	0	560.201811861136
BraR500.03G188600.v2.1	0.0893197588097282	0.0167284144427002	24	2	0.449012806053458
BraR500.03G188700.v2.1	0.082928310407113	0.0137882117882118	20	6	5.89019948728394
BraR500.03G188800.v2.1	0.567557128440135	0.202439845868417	24	10	8.79287282405472
BraR500.03G188900.v2.1	1	1	0	0	0
BraR500.03G189000.v2.1	1	1	24	10	1.0146982310027
BraR500.03G189100.v2.1	1	1	0	0	0
BraR500.03G189200.v2.1	0.714662504410882	0.271467389753104	24	12	1.43896229971462
BraR500.03G189300.v2.1	1	1	0	0	0
BraR500.03G189400.v2.1	0.0893197588097282	0.0167284144427002	24	4	3.47366206257891
BraR500.03G189500.v2.1	0.0491869875725391	0.00687084344227201	20	4	44.0103260610507
BraR500.03G189600.v2.1	0.0256589619340239	0.00253860425288997	20	4	20.0305673440619
BraR500.03G189700.v2.1	0.714662504410882	0.271467389753104	24	2	0.233345237791561
BraR500.03G189800.v2.1	1	1	20	6	1.91979491092148
BraR500.03G189900.v2.1	1	1	20	8	5.56846590184406
BraR500.03G190000.v2.1	0.0664255955324732	0.0108480091337234	20	6	4.9356053326821
BraR500.03G190100.v2.1	1	1	0	0	0
BraR500.03G190200.v2.1	1	0.414379334950764	24	12	0.014142135623731
BraR500.03G190300.v2.1	0.319375177052636	0.0924615384615385	20	8	0.0777817459305202
BraR500.03G190400.v2.1	0.2705898403163	0.0770115598687027	20	6	0.0388908729652601
BraR500.03G190500.v2.1	0.00140967766636216	1.998001998002e-05	20	6	25.6220142162946
BraR500.03G190600.v2.1	0.119113640015777	0.0252244897959184	24	2	17.5503903090501
BraR500.03G190700.v2.1	0.714662504410882	0.271467389753104	24	12	0.0424264068711929
BraR500.03G190800.v2.1	0.0123323852529	0.000823176823176823	24	12	2.60568848867243
BraR500.03G190900.v2.1	1	1	0	0	0
BraR500.03G191000.v2.1	1	1	24	0	0.926309883354379
BraR500.03G191100.v2.1	1	1	24	10	0.0989949493661167
BraR500.03G191200.v2.1	1	1	0	0	0
BraR500.03G191300.v2.1	1	1	0	0	0
BraR500.03G191400.v2.1	1	1	20	10	0.15556349186104
BraR500.03G191500.v2.1	1	1	20	10	0.0707106781186548
BraR500.03G191600.v2.1	1	1	20	10	0.0848528137423857
BraR500.03G191700.v2.1	0.0491869875725391	0.00687084344227201	24	6	1.02530483272049
BraR500.03G191800.v2.1	1	1	0	0	0
BraR500.03G191900.v2.1	1	1	20	6	2.96277741317164
BraR500.03G192000.v2.1	1	1	20	6	0.0247487373415292
BraR500.03G192100.v2.1	0.110042273205352	0.0209764521193093	20	4	0.15556349186104
BraR500.03G192200.v2.1	0.446545501388833	0.14889738832596	20	6	3.61331565186326
BraR500.03G192300.v2.1	1	1	20	6	0.162634559672906
BraR500.03G192400.v2.1	0.119113640015777	0.0252244897959184	20	4	31.2346742919628
BraR500.03G192500.v2.1	0.890596684037496	0.359244755244755	20	6	0.304055915910215
BraR500.03G192600.v2.1	0.409472820007211	0.128404452690167	24	22	3.1589995449509
BraR500.03G192700.v2.1	0.157495384477682	0.0372798629941487	24	22	5.44472221513642
BraR500.03G192800.v2.1	0.0123323852529	0.000823176823176823	24	22	3.91206826691457
BraR500.03G192900.v2.1	1	0.606307977736549	24	22	0.0424264068711929
BraR500.03G193000.v2.1	0.157495384477682	0.0372798629941487	20	6	35.8538493400639
BraR500.03G193100.v2.1	1	0.690201798201798	24	2	0.466690475583121
BraR500.03G193200.v2.1	1	1	0	0	0
BraR500.03G193300.v2.1	1	1	0	0	0
BraR500.03G193400.v2.1	1	1	24	6	0.106066017177982
BraR500.03G193500.v2.1	1	1	24	10	0.00707106781186548
BraR500.03G193600.v2.1	0.446545501388833	0.14889738832596	24	2	2.53851334445971
BraR500.03G193700.v2.1	0.349586328083908	0.107911517054374	24	22	0.279307178568686
BraR500.03G193800.v2.1	1	1	20	16	0.00707106781186547
BraR500.03G193900.v2.1	0.349586328083908	0.107911517054374	20	6	0.908632213824714
BraR500.03G194000.v2.1	1	1	0	0	0
BraR500.03G194100.v2.1	1	1	0	0	0
BraR500.03G194200.v2.1	0.00381945964559081	0.000108462965605823	24	10	16.1255701449592
BraR500.03G194300.v2.1	1	1	24	10	1.51320851173921
BraR500.03G194400.v2.1	1	0.469513914656772	24	6	12.8057038072884
BraR500.03G194500.v2.1	0.00044304155228525	2.28343085485943e-06	20	6	4.92146319705837
BraR500.03G194600.v2.1	0.0358085827030722	0.00423576423576424	24	10	1.5609382194693
BraR500.03G194700.v2.1	1	1	0	0	0
BraR500.03G194800.v2.1	0.0256589619340239	0.00253860425288997	24	22	1.90565277529775
BraR500.03G194900.v2.1	0.654994143904443	0.236953617810761	24	22	0.358856691452173
BraR500.03G195000.v2.1	0.654994143904443	0.236953617810761	20	6	0.240416305603426
BraR500.03G195100.v2.1	1	1	20	16	0.261629509039023
BraR500.03G195200.v2.1	1	0.606307977736549	20	6	8.42871283174365
BraR500.03G195300.v2.1	1	1	20	0	0.0424264068711929
BraR500.03G195400.v2.1	0.189981633400084	0.0456654773797631	24	10	0.0777817459305202
BraR500.03G195500.v2.1	1	1	20	8	0.365927759264039
BraR500.03G195600.v2.1	1	1	0	0	0
BraR500.03G195700.v2.1	1	0.774095618667047	20	6	0.926309883354377
BraR500.03G195800.v2.1	0.0491869875725391	0.00687084344227201	20	6	14.5027600821361
BraR500.03G195900.v2.1	1	1	0	0	0
BraR500.03G196000.v2.1	1	1	20	6	0.00707106781186547
BraR500.03G196100.v2.1	1	0.469513914656772	24	0	8.35623438667202
BraR500.03G196200.v2.1	0.0123323852529	0.000823176823176823	20	6	17.9994031151036
BraR500.03G196300.v2.1	0.567557128440135	0.202439845868417	20	6	2.33698791182154
BraR500.03G196400.v2.1	1	1	0	0	0
BraR500.03G196500.v2.1	0.446545501388833	0.14889738832596	20	6	6.59730626847049
BraR500.03G196600.v2.1	1	1	20	10	0.187383297014435
BraR500.03G196700.v2.1	1	1	20	6	0.0848528137423857
BraR500.03G196800.v2.1	0.567557128440135	0.202439845868417	20	4	3.70877506732344
BraR500.03G196900.v2.1	1	1	24	0	0.0212132034355964
BraR500.03G197000.v2.1	0.0893197588097282	0.0167284144427002	20	6	28.5123131843946
BraR500.03G197100.v2.1	1	1	24	0	0.212132034355964
BraR500.03G197200.v2.1	0.0893197588097282	0.0167284144427002	20	6	12.6359981798036
BraR500.03G197300.v2.1	1	1	0	0	0
BraR500.03G197400.v2.1	0.446545501388833	0.14889738832596	20	6	0.0583363094478902
BraR500.03G197500.v2.1	1	1	0	0	0
BraR500.03G197600.v2.1	0.0168854191019627	0.00114713857571	20	8	0.318198051533946
BraR500.03G197700.v2.1	1	1	0	0	0
BraR500.03G197800.v2.1	1	1	20	6	0.0353553390593274
BraR500.03G197900.v2.1	0.157495384477682	0.0372798629941487	24	2	4.43886281889855
BraR500.03G198000.v2.1	1	1	20	16	0.0707106781186548
BraR500.03G198100.v2.1	0.157495384477682	0.0372798629941487	20	4	11.1015764646288
BraR500.03G198200.v2.1	1	1	0	0	0
BraR500.03G198300.v2.1	1	1	20	6	0.880347942577252
BraR500.03G198400.v2.1	1	1	0	0	0
BraR500.03G198500.v2.1	1	1	24	18	1.32936074863071
BraR500.03G198600.v2.1	0.24828136375651	0.0655313258170401	20	6	0.148492424049175
BraR500.03G198700.v2.1	1	1	0	0	0
BraR500.03G198800.v2.1	1	1	0	0	0
BraR500.03G198900.v2.1	1	0.774095618667047	24	0	0.114904851942814
BraR500.03G199000.v2.1	1	1	0	0	0
BraR500.03G199100.v2.1	1	1	20	6	0.43840620433566
BraR500.03G199200.v2.1	1	1	0	0	0
BraR500.03G199300.v2.1	1	1	0	0	0
BraR500.03G199400.v2.1	0.0491869875725391	0.00687084344227201	24	22	8.29789807722414
BraR500.03G199500.v2.1	1	1	20	0	2.89560226895891
BraR500.03G199600.v2.1	1	1	20	16	0.0883883476483183
BraR500.03G199700.v2.1	0.890596684037496	0.359244755244755	24	14	14.8280292014819
BraR500.03G199800.v2.1	0.157495384477682	0.0372798629941487	20	18	5.77352686838816
BraR500.03G199900.v2.1	1	1	0	0	0
BraR500.03G200000.v2.1	1	1	24	0	0.65230600564459
BraR500.03G200100.v2.1	1	1	24	0	0.0282842712474619
BraR500.03G200200.v2.1	0.00844718256492729	0.000440702154987869	20	8	83.0673691198897
BraR500.03G200300.v2.1	1	1	0	0	0
BraR500.03G200400.v2.1	1	1	20	10	1.43542676580869
BraR500.03G200500.v2.1	1	1	20	8	4.11536146650571
BraR500.03G200600.v2.1	0.00573959618700087	0.000225488796917368	20	8	4.72700883223207
BraR500.03G200700.v2.1	0.00381945964559081	0.000108462965605823	20	8	5.62503444433899
BraR500.03G200800.v2.1	0.0664255955324732	0.0108480091337234	24	10	1.90034947443885
BraR500.03G200900.v2.1	1	1	20	6	0.67175144212722
BraR500.03G201000.v2.1	1	1	0	0	0
BraR500.03G201100.v2.1	1	1	0	0	0
BraR500.03G201200.v2.1	1	0.977521906664764	24	22	1.44956890143242
BraR500.03G201300.v2.1	1	1	20	6	0.228041936932662
BraR500.03G201400.v2.1	1	0.469513914656772	20	4	0.809637264458597
BraR500.03G201500.v2.1	1	1	0	0	0
BraR500.03G201600.v2.1	1	1	0	0	0
BraR500.03G201700.v2.1	1	1	20	10	0.360624458405139
BraR500.03G201800.v2.1	0.0180048305789096	0.00147110032824319	24	22	2.43775062814062
BraR500.03G201900.v2.1	1	1	24	18	0.240416305603426
BraR500.03G202000.v2.1	1	1	20	6	0.00707106781186548
BraR500.03G202100.v2.1	1	1	0	0	0
BraR500.03G202200.v2.1	1	1	0	0	0
BraR500.03G202300.v2.1	0.119113640015777	0.0252244897959184	20	8	4.15955564032987
BraR500.03G202400.v2.1	1	1	24	0	0.169705627484771
BraR500.03G202500.v2.1	1	1	20	16	2.90974440458264
BraR500.03G202600.v2.1	1	1	0	0	0
BraR500.03G202700.v2.1	0.157495384477682	0.0372798629941487	20	6	9.46462426618194
BraR500.03G202800.v2.1	0.0664255955324732	0.0108480091337234	20	6	10.3379011409473
BraR500.03G202900.v2.1	1	0.977521906664764	20	6	1.25511453660612
BraR500.03G203000.v2.1	1	1	24	6	1.17379725676967
BraR500.03G203100.v2.1	1	1	0	0	0
BraR500.03G203200.v2.1	1	1	20	10	0.263397275991989
BraR500.03G203300.v2.1	1	1	20	10	16.3907351879042
BraR500.03G203400.v2.1	0.0180048305789096	0.00147110032824319	20	4	26.8240957443117
BraR500.03G203500.v2.1	0.0256589619340239	0.00253860425288997	20	18	0.586898628384835
BraR500.03G203600.v2.1	1	1	24	22	0.376534360981837
BraR500.03G203700.v2.1	1	1	0	0	0
BraR500.03G203800.v2.1	1	1	20	6	11.5329116011526
BraR500.03G203900.v2.1	1	1	24	0	0.0282842712474619
BraR500.03G204000.v2.1	1	1	0	0	0
BraR500.03G204100.v2.1	1	1	0	0	0
BraR500.03G204200.v2.1	1	1	0	0	0
BraR500.03G204300.v2.1	1	1	0	0	0
BraR500.03G204400.v2.1	1	1	20	6	2.34759451353934
BraR500.03G204500.v2.1	1	1	24	0	0.0282842712474619
BraR500.03G204600.v2.1	0.0358085827030722	0.00423576423576424	20	16	7.24254120630321
BraR500.03G204700.v2.1	1	1	20	16	14.1067802846716
BraR500.03G204800.v2.1	1	1	0	0	0
BraR500.03G204900.v2.1	0.0893197588097282	0.0167284144427002	24	10	0.314662517628014
BraR500.03G205000.v2.1	0.00241089360834132	4.90937633794777e-05	24	10	8.89186777342083
BraR500.03G205100.v2.1	0.0180048305789096	0.00147110032824319	20	16	2.11071374184184
BraR500.03G205200.v2.1	1	1	20	18	0.0353553390593274
BraR500.03G205300.v2.1	1	1	0	0	0
BraR500.03G205400.v2.1	0.818982265309372	0.31535607249893	24	14	0.0212132034355964
BraR500.03G205500.v2.1	0.0335170348936778	0.0033871842443271	20	16	1.57331258814007
BraR500.03G205600.v2.1	1	1	24	0	0.014142135623731
BraR500.03G205700.v2.1	0.0123323852529	0.000823176823176823	24	6	8.26077497121184
BraR500.03G205800.v2.1	1	1	0	0	0
BraR500.03G205900.v2.1	1	0.469513914656772	20	16	0.963432989366671
BraR500.03G206000.v2.1	1	1	24	0	0.0388908729652601
BraR500.03G206100.v2.1	0.0358085827030722	0.00423576423576424	20	14	5.60912454176229
BraR500.03G206200.v2.1	0.409472820007211	0.128404452690167	24	12	0.682358043845018
BraR500.03G206300.v2.1	1	1	0	0	0
BraR500.03G206400.v2.1	0.890596684037496	0.359244755244755	24	2	1.52381511345701
BraR500.03G206500.v2.1	1	1	24	0	0.629325035256027
BraR500.03G206600.v2.1	1	1	0	0	0
BraR500.03G206700.v2.1	1	1	20	16	0.205060966544099
BraR500.03G206800.v2.1	0.119113640015777	0.0252244897959184	20	18	4.57498087427696
BraR500.03G206900.v2.1	1	0.53791094619666	20	16	0.694732412515783
BraR500.03G207000.v2.1	0.157495384477682	0.0372798629941487	20	16	6.27026938217171
BraR500.03G207100.v2.1	0.0491869875725391	0.00687084344227201	24	10	1.85969083452062
BraR500.03G207200.v2.1	1	1	20	6	0.245719606462325
BraR500.03G207300.v2.1	0.0664255955324732	0.0108480091337234	24	10	0.620486200491196
BraR500.03G207400.v2.1	1	1	0	0	0
BraR500.03G207500.v2.1	0.349586328083908	0.107911517054374	24	2	29.1858323934748
BraR500.03G207600.v2.1	1	0.606307977736549	20	6	0.0353553390593274
BraR500.03G207700.v2.1	0.24828136375651	0.0655313258170401	20	8	3.79716341497176
BraR500.03G207800.v2.1	0.0358085827030722	0.00423576423576424	24	6	8.95373961677466
BraR500.03G207900.v2.1	0.0180048305789096	0.00147110032824319	24	6	1.87736850405028
BraR500.03G208000.v2.1	1	1	20	16	2.15667568261897
BraR500.03G208100.v2.1	1	1	24	0	0.687661344703917
BraR500.03G208200.v2.1	1	1	20	16	0.972271824131503
BraR500.03G208300.v2.1	1	1	24	12	1.30107647738325
BraR500.03G208400.v2.1	1	1	24	0	335.932289606105
BraR500.03G208500.v2.1	0.00140967766636216	1.998001998002e-05	20	18	4.22849855149556
BraR500.03G208600.v2.1	1	1	20	0	1.5980613254816
BraR500.03G208700.v2.1	0.567557128440135	0.202439845868417	24	2	0.21920310216783
BraR500.03G208800.v2.1	1	1	20	6	0.601040764008565
BraR500.03G208900.v2.1	1	1	0	0	0
BraR500.03G209000.v2.1	1	1	0	0	0
BraR500.03G209100.v2.1	1	1	20	16	3.90322943214974
BraR500.03G209200.v2.1	1	1	0	0	0
BraR500.03G209300.v2.1	1	1	0	0	0
BraR500.03G209400.v2.1	0.0893197588097282	0.0167284144427002	24	22	0.236880771697493
BraR500.03G209500.v2.1	0.818982265309372	0.31535607249893	20	6	0.675286976033153
BraR500.03G209600.v2.1	0.00844718256492729	0.000440702154987869	20	18	5.85484414822461
BraR500.03G209700.v2.1	1	1	0	0	0
BraR500.03G209800.v2.1	1	1	20	10	1.11369318036881
BraR500.03G209900.v2.1	1	1	0	0	0
BraR500.03G210000.v2.1	1	1	0	0	0
BraR500.03G210100.v2.1	1	1	20	0	0.229809703885628
BraR500.03G210200.v2.1	1	1	0	0	0
BraR500.03G210300.v2.1	0.145289217041558	0.0312521763950335	24	22	0.592201929243734
BraR500.03G210400.v2.1	0.00844718256492729	0.000440702154987869	20	18	8.76282078585429
BraR500.03G210500.v2.1	1	0.606307977736549	24	0	2.49608693758851
BraR500.03G210600.v2.1	0.890596684037496	0.359244755244755	24	2	4.98510280736516
BraR500.03G210700.v2.1	0.519744321522187	0.175668617097189	24	2	0.29698484809835
BraR500.03G210800.v2.1	1	1	0	0	0
BraR500.03G210900.v2.1	1	1	0	0	0
BraR500.03G211000.v2.1	1	1	0	0	0
BraR500.03G211100.v2.1	1	1	0	0	0
BraR500.03G211200.v2.1	0.119113640015777	0.0252244897959184	20	16	4.21082088196589
BraR500.03G211300.v2.1	0.157495384477682	0.0372798629941487	20	8	3.87317739394931
BraR500.03G211400.v2.1	0.110042273205352	0.0209764521193093	24	0	0.120208152801713
BraR500.03G211500.v2.1	1	1	20	16	0.190918830920368
BraR500.03G211600.v2.1	1	1	20	6	0.0883883476483185
BraR500.03G211700.v2.1	0.567557128440135	0.202439845868417	20	6	0.171473394437738
BraR500.03G211800.v2.1	1	1	20	0	0.286378246380552
BraR500.03G211900.v2.1	1	1	0	0	0
BraR500.03G212000.v2.1	0.714662504410882	0.271467389753104	24	22	0.183847763108502
BraR500.03G212100.v2.1	1	1	0	0	0
BraR500.03G212200.v2.1	0.00044304155228525	2.28343085485943e-06	20	18	11.4692719908458
BraR500.03G212300.v2.1	0.00844718256492729	0.000440702154987869	24	0	1.4036069606553
BraR500.03G212400.v2.1	0.157495384477682	0.0372798629941487	20	4	0.208596500450032
BraR500.03G212500.v2.1	1	1	24	22	0.387140962699635
BraR500.03G212600.v2.1	0.157495384477682	0.0372798629941487	20	6	1.35941278683114
BraR500.03G212700.v2.1	1	1	24	10	1.10838987950991
BraR500.03G212800.v2.1	1	0.469513914656772	24	2	1.3930003589375
BraR500.03G212900.v2.1	0.0123323852529	0.000823176823176823	20	8	5.80534667354156
BraR500.03G213000.v2.1	1	0.774095618667047	24	10	0.966968523272604
BraR500.03G213100.v2.1	0.082928310407113	0.0137882117882118	20	18	0.169705627484771
BraR500.03G213200.v2.1	1	1	0	0	0
BraR500.03G213300.v2.1	1	1	0	0	0
BraR500.03G213400.v2.1	0.207930436696025	0.0540510917653775	24	0	0.0282842712474619
BraR500.03G213500.v2.1	0.890596684037496	0.359244755244755	20	6	1.66170093578839
BraR500.03G213600.v2.1	1	1	0	0	0
BraR500.03G213700.v2.1	1	1	0	0	0
BraR500.03G213800.v2.1	1	1	20	6	0.0282842712474619
BraR500.03G213900.v2.1	1	1	0	0	0
BraR500.03G214000.v2.1	0.0491869875725391	0.00687084344227201	20	4	2.22915412769059
BraR500.03G214100.v2.1	1	1	0	0	0
BraR500.03G214200.v2.1	1	1	0	0	0
BraR500.03G214300.v2.1	1	1	0	0	0
BraR500.03G214400.v2.1	1	1	20	6	1.26218560441799
BraR500.03G214500.v2.1	1	1	0	0	0
BraR500.03G214600.v2.1	1	1	0	0	0
BraR500.03G214700.v2.1	1	1	20	16	0.342946788875475
BraR500.03G214800.v2.1	0.349586328083908	0.107911517054374	24	6	20.8313657737557
BraR500.03G214900.v2.1	0.0123323852529	0.000823176823176823	24	6	2.20970869120796
BraR500.03G215000.v2.1	1	1	0	0	0
BraR500.03G215100.v2.1	0.349586328083908	0.107911517054374	20	6	0.813172798364529
BraR500.03G215200.v2.1	1	1	20	10	0.0636396103067893
BraR500.03G215300.v2.1	1	1	0	0	0
BraR500.03G215400.v2.1	1	1	24	12	0.300520382004284
BraR500.03G215500.v2.1	0.0180048305789096	0.00147110032824319	24	10	0.733623285481043
BraR500.03G215600.v2.1	0.2705898403163	0.0770115598687027	20	16	0.63286056916196
BraR500.03G215700.v2.1	1	1	20	0	0.427799602617861
BraR500.03G215800.v2.1	1	1	20	6	13.191077003035
BraR500.03G215900.v2.1	1	1	24	14	0.0212132034355964
BraR500.03G216000.v2.1	1	1	0	0	0
BraR500.03G216100.v2.1	0.890596684037496	0.359244755244755	20	6	1.71473394437738
BraR500.03G216200.v2.1	0.110042273205352	0.0209764521193093	24	22	0.965200756319637
BraR500.03G216300.v2.1	1	1	20	16	2.32991684400967
BraR500.03G216400.v2.1	1	0.414379334950764	24	12	0.0176776695296637
BraR500.03G216500.v2.1	1	1	0	0	0
BraR500.03G216600.v2.1	1	1	0	0	0
BraR500.03G216700.v2.1	1	1	20	10	0.132582521472478
BraR500.03G216800.v2.1	1	1	20	8	3.61331565186326
BraR500.03G216900.v2.1	1	1	24	12	0.0565685424949238
BraR500.03G217000.v2.1	1	1	0	0	0
BraR500.03G217100.v2.1	0.157495384477682	0.0372798629941487	20	6	0.657609306503489
BraR500.03G217200.v2.1	0.890596684037496	0.359244755244755	20	6	1.12783531599254
BraR500.03G217300.v2.1	0.0664255955324732	0.0108480091337234	24	2	0.940452018978108
BraR500.03G217400.v2.1	0.409472820007211	0.128404452690167	20	6	1.43189123190276
BraR500.03G217500.v2.1	0.157495384477682	0.0372798629941487	24	22	0.636396103067893
BraR500.03G217600.v2.1	1	0.774095618667047	20	6	9.15703281636579
BraR500.03G217700.v2.1	1	1	20	16	1.23743686707646
BraR500.03G217800.v2.1	0.0358085827030722	0.00423576423576424	20	16	1.06419570568575
BraR500.03G217900.v2.1	1	1	20	16	6.10586705554584
BraR500.03G218000.v2.1	1	1	0	0	0
BraR500.03G218100.v2.1	1	1	20	10	76.7847253690472
BraR500.03G218200.v2.1	0.567557128440135	0.202439845868417	20	16	18.6145860147359
BraR500.03G218300.v2.1	1	1	20	0	1.53795724908074
BraR500.03G218400.v2.1	1	1	24	12	0.579827560572969
BraR500.03G218500.v2.1	0.0893197588097282	0.0167284144427002	20	6	24.1830519165799
BraR500.03G218600.v2.1	1	1	20	0	0.0636396103067893
BraR500.03G218700.v2.1	0.0491869875725391	0.00687084344227201	24	0	0.236880771697493
BraR500.03G218800.v2.1	1	1	24	22	0.825547167035294
BraR500.03G218900.v2.1	1	1	24	0	2.70821897194447
BraR500.03G219000.v2.1	1	1	0	0	0
BraR500.03G219100.v2.1	1	1	24	6	0.0371231060122939
BraR500.03G219200.v2.1	0.0180048305789096	0.00147110032824319	20	4	1.93570481349817
BraR500.03G219300.v2.1	1	1	0	0	0
BraR500.03G219400.v2.1	1	1	0	0	0
BraR500.03G219500.v2.1	1	1	24	4	0.215667568261897
BraR500.03G219600.v2.1	0.567557128440135	0.202439845868417	20	6	0.707106781186548
BraR500.03G219700.v2.1	0.082928310407113	0.0137882117882118	24	22	0.438406204335659
BraR500.03G219800.v2.1	0.349586328083908	0.107911517054374	20	6	1.21622366364086
BraR500.03G219900.v2.1	0.446545501388833	0.14889738832596	20	6	11.5293760672467
BraR500.03G220000.v2.1	0.818982265309372	0.31535607249893	24	10	0.0212132034355964
BraR500.03G220100.v2.1	0.890596684037496	0.359244755244755	28	24	5.28208765546351
BraR500.03G220200.v2.1	1	1	20	16	0.346482322781408
BraR500.03G220300.v2.1	1	1	20	16	9.25249223182598
BraR500.03G220400.v2.1	1	0.469513914656772	20	8	4.37699097554473
BraR500.03G220500.v2.1	1	1	20	8	0.192686597873334
BraR500.03G220600.v2.1	1	1	20	6	0.427799602617861
BraR500.03G220700.v2.1	1	1	0	0	0
BraR500.03G220800.v2.1	1	1	24	18	0.898025612106915
BraR500.03G220900.v2.1	0.00241089360834132	4.90937633794777e-05	20	16	11.2536044225839
BraR500.03G221000.v2.1	0.207930436696025	0.0540510917653775	24	22	4.52901893349984
BraR500.03G221100.v2.1	1	1	24	22	0.134350288425444
BraR500.03G221200.v2.1	1	1	0	0	0
BraR500.03G221300.v2.1	0.409472820007211	0.128404452690167	20	6	1.14904851942814
BraR500.03G221400.v2.1	0.714662504410882	0.271467389753104	24	22	2.50492577235334
BraR500.03G221500.v2.1	1	1	0	0	0
BraR500.03G221600.v2.1	1	1	20	6	1.1667261889578
BraR500.03G221700.v2.1	1	1	20	18	0.0194454364826301
BraR500.03G221800.v2.1	1	1	0	0	0
BraR500.03G221900.v2.1	0.00844718256492729	0.000440702154987869	24	22	1.99404112294606
BraR500.03G222000.v2.1	0.818982265309372	0.31535607249893	20	10	0.134350288425444
BraR500.03G222100.v2.1	0.00140967766636216	1.998001998002e-05	20	10	39.1206826691457
BraR500.03G222200.v2.1	0.00381945964559081	0.000108462965605823	20	10	36.9781491221505
BraR500.03G222300.v2.1	1	1	0	0	0
BraR500.03G222400.v2.1	0.567557128440135	0.202439845868417	24	2	0.0989949493661167
BraR500.03G222500.v2.1	1	1	20	6	0.113137084989848
BraR500.03G222600.v2.1	1	1	20	6	0.0883883476483185
BraR500.03G222700.v2.1	1	1	24	0	0.763675323681471
BraR500.03G222800.v2.1	0.0256589619340239	0.00253860425288997	20	16	7.33976838871636
BraR500.03G222900.v2.1	1	1	24	0	0.081317279836453
BraR500.03G223000.v2.1	1	1	0	0	0
BraR500.03G223100.v2.1	0.0256589619340239	0.00253860425288997	20	6	13.7602979618902
BraR500.03G223200.v2.1	1	1	0	0	0
BraR500.03G223300.v2.1	1	1	20	16	0.190918830920368
BraR500.03G223400.v2.1	1	1	0	0	0
BraR500.03G223500.v2.1	1	1	0	0	0
BraR500.03G223600.v2.1	1	1	0	0	0
BraR500.03G223700.v2.1	1	1	0	0	0
BraR500.03G223800.v2.1	0.0491869875725391	0.00687084344227201	20	14	25.652066254495
BraR500.03G223900.v2.1	0.00044304155228525	2.28343085485943e-06	20	8	14.8386358031997
BraR500.03G224000.v2.1	1	0.774095618667047	20	16	1.46017550315022
BraR500.03G224100.v2.1	1	1	24	0	4.30628029742608
BraR500.03G224200.v2.1	0.000839247283328916	7.42115027829314e-06	24	22	90.306374792287
BraR500.03G224300.v2.1	1	1	24	0	0.487903679018718
BraR500.03G224400.v2.1	1	1	24	0	0.625789501350094
BraR500.03G224500.v2.1	0.446545501388833	0.14889738832596	24	2	3.3428473080594
BraR500.03G224600.v2.1	0.319375177052636	0.0924615384615385	20	10	0.215667568261897
BraR500.03G224700.v2.1	0.119113640015777	0.0252244897959184	20	6	6.21900414053569
BraR500.03G224800.v2.1	1	1	24	18	58.8843172033098
BraR500.03G224900.v2.1	1	1	0	0	0
BraR500.03G225000.v2.1	1	1	20	6	0.205060966544099
BraR500.03G225100.v2.1	0.119113640015777	0.0252244897959184	24	18	0.0777817459305202
BraR500.03G225200.v2.1	1	1	20	6	0.0353553390593274
BraR500.03G225300.v2.1	1	1	0	0	0
BraR500.03G225400.v2.1	1	1	0	0	0
BraR500.03G225500.v2.1	1	1	24	10	2.66402479812031
BraR500.03G225600.v2.1	0.00379796156514444	7.87783644926502e-05	20	18	1.81196112679053
BraR500.03G225700.v2.1	1	1	20	10	0.286378246380552
BraR500.03G225800.v2.1	1	1	20	16	3.57796031280393
BraR500.03G225900.v2.1	0.119113640015777	0.0252244897959184	28	10	3.99515331370399
BraR500.03G226000.v2.1	0.890596684037496	0.359244755244755	24	2	0.69119687860985
